Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,AMQ-3098,12493645,Failed to page in more queue messages - Cannot consume messages,,deathemperor,Critical,Closed,Incomplete,20/Dec/10 03:07,06/Aug/18 16:21,
Bug,AMQ-3096,12493551,"active MQ admin is not showing all the persistent messages belongs to a queue, which are already available in ACTIVEMQ_MSG table",,nnprasad,Major,Closed,Incomplete,17/Dec/10 20:18,24/Feb/12 23:37,
Bug,AMQ-3095,12493544,Broker policyEntry DurableTopicPrefetch is ignored by default because of connection.optimizedMessageDispatch,gtully,gtully,Major,Resolved,Fixed,17/Dec/10 18:29,17/Dec/10 18:37,
Bug,AMQ-3094,12493543,ajax client does not receive all messages,dejanb,alexdean,Major,Resolved,Fixed,17/Dec/10 18:29,12/May/14 17:09,
Bug,AMQ-3093,12493446,Client should provide handling of JMSPriority messages outside of range 0-9.,tabish,gliesian,Minor,Resolved,Fixed,16/Dec/10 17:42,16/Feb/11 21:05,
Bug,AMQ-3092,12493445,Deleting a Queue from the console results in lost messages,dejanb,dejanb,Major,Resolved,Fixed,16/Dec/10 17:06,01/Dec/11 11:55,
Bug,AMQ-3091,12493411,"CTRL+C not working properly when using ""activemq console"" on cygwin",,tmielke,Major,Closed,Cannot Reproduce,16/Dec/10 09:15,17/Aug/11 18:27,
Bug,AMQ-3088,12493335,"ActiveMQ Web Console ""Scheduled"" Tab Invocation Fails and returns an unclear message.",dejanb,gliesian,Minor,Resolved,Fixed,15/Dec/10 15:20,29/Dec/10 17:50,
Bug,AMQ-3085,12493319,IndexOutOfBoundsException on FailoverTransport.updateURIs after: already known: java.net.UnknownHostException,gtully,gtully,Major,Resolved,Fixed,15/Dec/10 12:18,15/Dec/10 12:22,
Bug,AMQ-3084,12493249,"Typo ""DispachedCounter"" in response when running activemq-admin",dejanb,miketheman,Trivial,Resolved,Fixed,14/Dec/10 22:29,15/Dec/10 09:51,
Bug,AMQ-3082,12493021,Broker doesn't stop using the activemq script if the JMX port is changed,davsclaus,iker.jimenez,Major,Resolved,Won't Fix,12/Dec/10 00:13,29/Mar/14 11:19,
Bug,AMQ-3081,12492964,Durable subscriptions are not removed from mbean,dejanb,dejanb,Major,Resolved,Fixed,10/Dec/10 18:12,10/Dec/10 18:15,
Bug,AMQ-3080,12492923,Wildcard (*) only matches existing (known) topics at subscription time. Topics created after subscribing are ignored,,rgr,Major,Closed,Incomplete,10/Dec/10 11:14,07/Mar/16 18:31,
Bug,AMQ-3079,12492892,updateURIsSupported option on Failover transport should be documented,tabish,austinmills,Major,Resolved,Fixed,09/Dec/10 23:25,09/Dec/10 23:47,
Bug,AMQ-3077,12492805,"ArraysIndexOutOfBoundsException : -32768 in ""BrokerService[xxx] Task"" thread",gtully,eric-awl,Major,Resolved,Fixed,09/Dec/10 08:52,15/Mar/11 08:02,
Bug,AMQ-3076,12492803,spurious KahaDB warnings ,gtully,aivanise,Minor,Resolved,Fixed,09/Dec/10 08:37,09/Dec/10 11:59,
Bug,AMQ-3075,12492768,Auto-create database fails with PostgreSQL (Error in SQL: 'drop primary key'),dejanb,wolpert,Major,Reopened,,08/Dec/10 22:04,15/Jan/21 19:10,
Bug,AMQ-3073,12492661,"JRUBY ACTIVE MQ CLIENT: Exception in thread ""ActiveMQ Session Task"" java.lang.StackOverflowError",,rajatluthra,Critical,Closed,Incomplete,07/Dec/10 21:15,15/Mar/11 14:05,
Bug,AMQ-3071,12492622,ConcurrentModificationException thrown in PriorityNetworkDispatchPolicy,gtully,gtully,Major,Resolved,Fixed,07/Dec/10 14:59,07/Dec/10 15:01,
Bug,AMQ-3070,12492056,New clients unable to connect to broker while SubscriptionRecoveryPolicy is running,,asussman,Critical,Closed,Fixed,04/Dec/10 02:50,19/Sep/12 14:55,
Bug,AMQ-3068,12491876,Error creating tables on Oracle jdbc store ,gtully,preben,Major,Resolved,Fixed,02/Dec/10 13:40,10/Dec/10 16:17,
Bug,AMQ-3067,12491859,ActiveMQBlobMessage.copy(..) does not copy the name attribute,gtully,norman,Major,Resolved,Fixed,02/Dec/10 08:34,02/Dec/10 12:44,
Bug,AMQ-3066,12491780,Subscriptions not refreshed following re-connection on a duplex link,,ccranidge,Major,Closed,Incomplete,01/Dec/10 16:35,01/Feb/13 21:46,
Bug,AMQ-3062,12491724,"""Deflater has been closed"" exception when jms.useCompression=true and using ActiveMQBytesMessage",tabish,jgassner,Major,Resolved,Fixed,01/Dec/10 02:15,05/May/11 02:21,
Bug,AMQ-3061,12491692,"Broker Deadlock when limiting size of temp store, and using VirtualTopics",,dominict,Major,Closed,Duplicate,30/Nov/10 20:39,10/Oct/11 15:36,
Bug,AMQ-3058,12491553,Stopping ActiveMQ won´t work if the ActiveMQ path contains a whitespace.,,juleq,Minor,Closed,Fixed,29/Nov/10 16:04,07/Aug/15 21:24,
Bug,AMQ-3057,12491543,Transport failed: java.net.SocketException: Connection reset,,jgreen,Major,Closed,Incomplete,29/Nov/10 14:28,05/Mar/11 18:25,
Bug,AMQ-3056,12483913,Exception when Redelivery ack is processed by topic subscription,gtully,gtully,Major,Resolved,Fixed,26/Nov/10 14:36,26/Nov/10 14:47,
Bug,AMQ-3055,12483908,java.io.EOFException in message exchange,,uznick,Major,Closed,Cannot Reproduce,26/Nov/10 11:16,24/Aug/11 21:33,
Bug,AMQ-3054,12483899,add property placeholder bean to activemq-jdbc.xml,dejanb,dejanb,Minor,Resolved,Fixed,25/Nov/10 10:02,25/Nov/10 10:07,
Bug,AMQ-3053,12483955,misplaced semicolon in bin/activemq l,,bimargulies@gmail.com,Major,Closed,Fixed,25/Nov/10 00:21,25/Jan/12 00:42,
Bug,AMQ-3052,12483904,Memory leak in SimpleAuthenticationBroker,dejanb,dejanb,Major,Resolved,Fixed,24/Nov/10 16:02,24/Nov/10 16:05,
Bug,AMQ-3051,12483898,Failed to read journal - Could not locate data file,,kbrown@intralinks.com,Minor,Closed,Won't Fix,24/Nov/10 14:26,07/Dec/12 22:21,
Bug,AMQ-3050,12483896,ActiveMQ standalone script doesn't return with 0 when stop is called.,dejanb,alexjfisher,Major,Resolved,Fixed,23/Nov/10 15:36,24/Nov/10 09:41,
Bug,AMQ-3049,12483542, initialReconnectDelay on failover transport is not being honored ,dejanb,dejanb,Major,Resolved,Fixed,23/Nov/10 09:58,23/Nov/10 10:22,
Bug,AMQ-3048,12483897,findMBeanServer not executed in a AccessController.doPrivileged throws SecurityException if a security manager is enabled,,trejkaz,Major,Closed,Won't Fix,23/Nov/10 00:28,07/Aug/12 23:19,
Bug,AMQ-3047,12483890,addShutdownHook not executed in a AccessController.doPrivileged throws SecurityException if a security manager is enabled,,trejkaz,Major,Closed,Won't Fix,23/Nov/10 00:22,07/Aug/12 23:19,
Bug,AMQ-3046,12483905,DiscoveryNetworkConnector and IPv6,,s1ngle,Critical,Closed,Not A Problem,22/Nov/10 15:33,24/Nov/10 15:49,
Bug,AMQ-3043,12483893,java.util.concurrent.ExecutionException: java.lang.NoSuchMethodError: org.apache.activemq.command.ConnectionInfo.isBrokerMasterConnector()Z,,psingh,Major,Closed,Incomplete,18/Nov/10 05:46,05/Mar/11 18:26,
Bug,AMQ-3041,12483877,TemporyQueue will never get unregisterd from JMX which leads to a memory leak,dejanb,norman,Major,Resolved,Cannot Reproduce,16/Nov/10 09:01,20/Jan/11 13:36,
Bug,AMQ-3040,12483870,ConnectionState.getTempDesinations() should be renamed to ConnectionState.getTempDestinations(),dejanb,norman,Trivial,Resolved,Fixed,16/Nov/10 08:18,20/Jan/11 13:45,
Bug,AMQ-3039,12483883,Cannot import broker config using entities anymore,,janstey,Major,Resolved,Fixed,15/Nov/10 18:41,15/Nov/10 18:46,
Bug,AMQ-3038,12483879,Possible Memory-Leak as ActiveMQTempDestinations don't get deleted when ActiveMQConnection.close() is called,dejanb,norman,Major,Resolved,Fixed,15/Nov/10 13:46,02/May/13 02:30,
Bug,AMQ-3037,12483885,ActiveMQMapMessage.getInt(..) does throw an Exception when try to access Long,,norman,Major,Resolved,Not A Problem,15/Nov/10 12:50,15/Nov/10 14:03,
Bug,AMQ-3036,12483878,Scheduled message CRON strings not parsed correctly,tabish,ngehring,Major,Resolved,Fixed,15/Nov/10 10:21,16/Feb/11 21:39,
Bug,AMQ-3035,12483884,activemq script ignores ACTIVEMQ_SSL_OPTS from environment,dejanb,dejanb,Major,Resolved,Fixed,15/Nov/10 10:20,15/Nov/10 10:28,
Bug,AMQ-3034,12483880,Consumers hang when flow control is enabled - unable to proceed?,,jiminoc,Critical,Closed,Cannot Reproduce,12/Nov/10 23:35,17/Oct/12 06:13,
Bug,AMQ-3033,12483956,BrokerService leaks threads when scheduler or jmx are enabled,gtully,bimargulies@gmail.com,Major,Resolved,Fixed,12/Nov/10 19:15,14/Dec/10 14:28,
Bug,AMQ-3032,12483875,Kahadb,,lernit.2007,Critical,Closed,Incomplete,12/Nov/10 12:29,06/Jul/11 18:52,
Bug,AMQ-3031,12483881,Time Synchronization Solution,tabish,lernit.2007,Critical,Resolved,Fixed,12/Nov/10 12:13,23/Sep/11 18:49,
Bug,AMQ-3030,12483871,QueueViewMBean does not clean up blobfile when delete ActiveMQBlobMessage via JMX,,norman,Major,Closed,Won't Fix,12/Nov/10 09:06,26/Oct/11 23:19,
Bug,AMQ-3029,12483874,Exception when try to browse ActiveMQBlobMessage via JMX,gtully,norman,Major,Resolved,Fixed,12/Nov/10 08:47,15/Nov/10 13:21,
Bug,AMQ-3028,12483903,ActiveMQ broker processing slows with consumption from large store,dejanb,artnaseef,Critical,Resolved,Fixed,10/Nov/10 20:13,25/Nov/10 09:03,
